,country,indicator,date,year_week,value,source,url
10716,Estonia,Daily new ICU admissions per 100k,2022-04-03,2022-W13,0.07508657482076835,TESSy NCOVAGGR,
10717,Estonia,Daily new ICU admissions per 100k,2022-04-10,2022-W14,0.0429066141832962,TESSy NCOVAGGR,
10718,Estonia,Daily new ICU admissions per 100k,2022-04-17,2022-W15,0.0429066141832962,TESSy NCOVAGGR,
10719,Estonia,Daily new ICU admissions per 100k,2022-04-24,2022-W16,0.0214533070916481,TESSy NCOVAGGR,
10720,Estonia,Daily new ICU admissions per 100k,2022-05-01,2022-W17,0.010726653545824043,TESSy NCOVAGGR,
10721,Estonia,Daily new ICU admissions per 100k,2022-05-08,2022-W18,0.010726653545824043,TESSy NCOVAGGR,
10722,Estonia,Daily new ICU admissions per 100k,2022-05-15,2022-W19,0.010726653545824043,TESSy NCOVAGGR,
10723,Estonia,Daily new ICU admissions per 100k,2022-05-22,2022-W20,0.0429066141832962,TESSy NCOVAGGR,
10724,Estonia,Daily new ICU admissions per 100k,2022-05-29,2022-W21,0.010726653545824043,TESSy NCOVAGGR,
10725,Estonia,Daily new ICU admissions per 100k,2022-06-05,2022-W22,0.0214533070916481,TESSy NCOVAGGR,
10726,Estonia,Daily new ICU admissions per 100k,2022-06-12,2022-W23,0.010726653545824043,TESSy NCOVAGGR,
10727,Estonia,Daily new ICU admissions per 100k,2022-06-19,2022-W24,0.0429066141832962,TESSy NCOVAGGR,
10728,Estonia,Daily new ICU admissions per 100k,2022-06-26,2022-W25,0.032179960637472145,TESSy NCOVAGGR,
10729,Estonia,Daily new ICU admissions per 100k,2022-07-03,2022-W26,0.032179960637472145,TESSy NCOVAGGR,
10730,Estonia,Daily new ICU admissions per 100k,2022-07-10,2022-W27,0.0214533070916481,TESSy NCOVAGGR,
10731,Estonia,Daily new ICU admissions per 100k,2022-07-17,2022-W28,0.0214533070916481,TESSy NCOVAGGR,
10732,Estonia,Daily new ICU admissions per 100k,2022-07-24,2022-W29,0.0214533070916481,TESSy NCOVAGGR,
10733,Estonia,Daily new ICU admissions per 100k,2022-07-31,2022-W30,0.032179960637472145,TESSy NCOVAGGR,
10734,Estonia,Daily new ICU admissions per 100k,2022-08-07,2022-W31,0.010726653545824043,TESSy NCOVAGGR,
10735,Estonia,Daily new ICU admissions per 100k,2022-08-14,2022-W32,0.07508657482076835,TESSy NCOVAGGR,
10736,Estonia,Daily new ICU admissions per 100k,2022-08-21,2022-W33,0.05363326772912024,TESSy NCOVAGGR,
10737,Estonia,Daily new ICU admissions per 100k,2022-08-28,2022-W34,0.010726653545824043,TESSy NCOVAGGR,
10738,Estonia,Daily new ICU admissions per 100k,2022-09-04,2022-W35,0.010726653545824043,TESSy NCOVAGGR,
10739,Estonia,Daily new ICU admissions per 100k,2022-09-11,2022-W36,0.0214533070916481,TESSy NCOVAGGR,
10740,Estonia,Daily new ICU admissions per 100k,2022-09-18,2022-W37,0.032179960637472145,TESSy NCOVAGGR,
10741,Estonia,Daily new ICU admissions per 100k,2022-09-25,2022-W38,0.032179960637472145,TESSy NCOVAGGR,
10742,Estonia,Daily new ICU admissions per 100k,2022-10-02,2022-W39,0.032179960637472145,TESSy NCOVAGGR,
10743,Estonia,Daily new ICU admissions per 100k,2022-10-09,2022-W40,0.032179960637472145,TESSy NCOVAGGR,
10744,Estonia,Daily new ICU admissions per 100k,2022-10-16,2022-W41,0.032179960637472145,TESSy NCOVAGGR,
10745,Estonia,Daily new ICU admissions per 100k,2022-10-23,2022-W42,0.0214533070916481,TESSy NCOVAGGR,
10746,Estonia,Daily new ICU admissions per 100k,2022-10-30,2022-W43,0.032179960637472145,TESSy NCOVAGGR,
10747,Estonia,Daily new ICU admissions per 100k,2022-11-06,2022-W44,0.032179960637472145,TESSy NCOVAGGR,
10748,Estonia,Daily new ICU admissions per 100k,2022-11-13,2022-W45,0.032179960637472145,TESSy NCOVAGGR,
10749,Estonia,Daily new ICU admissions per 100k,2022-11-20,2022-W46,0.0,TESSy NCOVAGGR,
10750,Estonia,Daily new ICU admissions per 100k,2022-11-27,2022-W47,0.0429066141832962,TESSy NCOVAGGR,
10751,Estonia,Daily new ICU admissions per 100k,2022-12-04,2022-W48,0.010726653545824043,TESSy NCOVAGGR,
10752,Estonia,Daily new ICU admissions per 100k,2022-12-11,2022-W49,0.032179960637472145,TESSy NCOVAGGR,
10753,Estonia,Daily new ICU admissions per 100k,2022-12-18,2022-W50,0.0214533070916481,TESSy NCOVAGGR,
10754,Estonia,Daily new ICU admissions per 100k,2022-12-25,2022-W51,0.032179960637472145,TESSy NCOVAGGR,
10755,Estonia,Daily new ICU admissions per 100k,2023-01-01,2022-W52,0.032179960637472145,TESSy NCOVAGGR,
10756,Estonia,Daily new ICU admissions per 100k,2023-01-08,2023-W01,0.0429066141832962,TESSy NCOVAGGR,
10757,Estonia,Daily new ICU admissions per 100k,2023-01-15,2023-W02,0.0429066141832962,TESSy NCOVAGGR,
10758,Estonia,Daily new ICU admissions per 100k,2023-01-22,2023-W03,0.010726653545824043,TESSy NCOVAGGR,
10759,Estonia,Daily new ICU admissions per 100k,2023-01-29,2023-W04,0.0214533070916481,TESSy NCOVAGGR,
10760,Estonia,Daily new ICU admissions per 100k,2023-02-05,2023-W05,0.010726653545824043,TESSy NCOVAGGR,
10761,Estonia,Daily new ICU admissions per 100k,2023-02-12,2023-W06,0.010726653545824043,TESSy NCOVAGGR,
10762,Estonia,Daily new ICU admissions per 100k,2023-02-19,2023-W07,0.0214533070916481,TESSy NCOVAGGR,
10763,Estonia,Daily new ICU admissions per 100k,2023-02-26,2023-W08,0.010726653545824043,TESSy NCOVAGGR,
10764,Estonia,Daily new ICU admissions per 100k,2023-03-05,2023-W09,0.0429066141832962,TESSy NCOVAGGR,
10765,Estonia,Daily new ICU admissions per 100k,2023-03-12,2023-W10,0.010726653545824043,TESSy NCOVAGGR,
10766,Estonia,Daily new ICU admissions per 100k,2023-03-19,2023-W11,0.010726653545824043,TESSy NCOVAGGR,
10767,Estonia,Daily new ICU admissions per 100k,2023-03-26,2023-W12,0.0214533070916481,TESSy NCOVAGGR,
10768,Estonia,Daily new ICU admissions per 100k,2023-04-02,2023-W13,0.010726653545824043,TESSy NCOVAGGR,
10769,Estonia,Daily new ICU admissions per 100k,2023-04-09,2023-W14,0.010726653545824043,TESSy NCOVAGGR,
10770,Estonia,Daily new ICU admissions per 100k,2023-04-16,2023-W15,0.010726653545824043,TESSy NCOVAGGR,
10771,Estonia,Daily new ICU admissions per 100k,2023-04-23,2023-W16,0.010726653545824043,TESSy NCOVAGGR,
10772,France,Daily hospital occupancy per 100k,2020-03-08,2020-W10,238.0,TESSy RESPISEVERE,
10773,France,Daily hospital occupancy per 100k,2020-03-15,2020-W11,2099.0,TESSy RESPISEVERE,
10774,France,Daily hospital occupancy per 100k,2020-03-22,2020-W12,8006.0,TESSy RESPISEVERE,
10775,France,Daily hospital occupancy per 100k,2020-03-29,2020-W13,20426.0,TESSy RESPISEVERE,
10776,France,Daily hospital occupancy per 100k,2020-04-05,2020-W14,31031.0,TESSy RESPISEVERE,
10777,France,Daily hospital occupancy per 100k,2020-04-12,2020-W15,33169.0,TESSy RESPISEVERE,
10778,France,Daily hospital occupancy per 100k,2020-04-19,2020-W16,31801.0,TESSy RESPISEVERE,
10779,France,Daily hospital occupancy per 100k,2020-04-26,2020-W17,28625.0,TESSy RESPISEVERE,
10780,France,Daily hospital occupancy per 100k,2020-05-03,2020-W18,24864.0,TESSy RESPISEVERE,
10781,France,Daily hospital occupancy per 100k,2020-05-10,2020-W19,21337.0,TESSy RESPISEVERE,
10782,France,Daily hospital occupancy per 100k,2020-05-17,2020-W20,18058.0,TESSy RESPISEVERE,
10783,France,Daily hospital occupancy per 100k,2020-05-24,2020-W21,14960.0,TESSy RESPISEVERE,
10784,France,Daily hospital occupancy per 100k,2020-05-31,2020-W22,12465.0,TESSy RESPISEVERE,
10785,France,Daily hospital occupancy per 100k,2020-06-07,2020-W23,10254.0,TESSy RESPISEVERE,
10786,France,Daily hospital occupancy per 100k,2020-06-14,2020-W24,8511.0,TESSy RESPISEVERE,
10787,France,Daily hospital occupancy per 100k,2020-06-21,2020-W25,7308.0,TESSy RESPISEVERE,
10788,France,Daily hospital occupancy per 100k,2020-06-28,2020-W26,6339.0,TESSy RESPISEVERE,
10789,France,Daily hospital occupancy per 100k,2020-07-05,2020-W27,5592.0,TESSy RESPISEVERE,
10790,France,Daily hospital occupancy per 100k,2020-07-12,2020-W28,5042.0,TESSy RESPISEVERE,
10791,France,Daily hospital occupancy per 100k,2020-07-19,2020-W29,4738.0,TESSy RESPISEVERE,
10792,France,Daily hospital occupancy per 100k,2020-07-26,2020-W30,4319.0,TESSy RESPISEVERE,
10793,France,Daily hospital occupancy per 100k,2020-08-02,2020-W31,4071.0,TESSy RESPISEVERE,
10794,France,Daily hospital occupancy per 100k,2020-08-09,2020-W32,4051.0,TESSy RESPISEVERE,
10795,France,Daily hospital occupancy per 100k,2020-08-16,2020-W33,4121.0,TESSy RESPISEVERE,
10796,France,Daily hospital occupancy per 100k,2020-08-23,2020-W34,4247.0,TESSy RESPISEVERE,
10797,France,Daily hospital occupancy per 100k,2020-08-30,2020-W35,4481.0,TESSy RESPISEVERE,
10798,France,Daily hospital occupancy per 100k,2020-09-06,2020-W36,5010.0,TESSy RESPISEVERE,
10799,France,Daily hospital occupancy per 100k,2020-09-13,2020-W37,5994.0,TESSy RESPISEVERE,
10800,France,Daily hospital occupancy per 100k,2020-09-20,2020-W38,7183.0,TESSy RESPISEVERE,
10801,France,Daily hospital occupancy per 100k,2020-09-27,2020-W39,7743.0,TESSy RESPISEVERE,
10802,France,Daily hospital occupancy per 100k,2020-10-04,2020-W40,8908.0,TESSy RESPISEVERE,
10803,France,Daily hospital occupancy per 100k,2020-10-11,2020-W41,10643.0,TESSy RESPISEVERE,
10804,France,Daily hospital occupancy per 100k,2020-10-18,2020-W42,13871.0,TESSy RESPISEVERE,
10805,France,Daily hospital occupancy per 100k,2020-10-25,2020-W43,19642.0,TESSy RESPISEVERE,
10806,France,Daily hospital occupancy per 100k,2020-11-01,2020-W44,27126.0,TESSy RESPISEVERE,
10807,France,Daily hospital occupancy per 100k,2020-11-08,2020-W45,33637.0,TESSy RESPISEVERE,
10808,France,Daily hospital occupancy per 100k,2020-11-15,2020-W46,36260.0,TESSy RESPISEVERE,
10809,France,Daily hospital occupancy per 100k,2020-11-22,2020-W47,34908.0,TESSy RESPISEVERE,
10810,France,Daily hospital occupancy per 100k,2020-11-29,2020-W48,31083.0,TESSy RESPISEVERE,
10811,France,Daily hospital occupancy per 100k,2020-12-06,2020-W49,28293.0,TESSy RESPISEVERE,
10812,France,Daily hospital occupancy per 100k,2020-12-13,2020-W50,26723.0,TESSy RESPISEVERE,
10813,France,Daily hospital occupancy per 100k,2020-12-20,2020-W51,25788.0,TESSy RESPISEVERE,
10814,France,Daily hospital occupancy per 100k,2020-12-27,2020-W52,24545.0,TESSy RESPISEVERE,
10815,France,Daily hospital occupancy per 100k,2021-01-03,2020-W53,24386.0,TESSy RESPISEVERE,
10816,France,Daily hospital occupancy per 100k,2021-01-10,2021-W01,24957.0,TESSy RESPISEVERE,
10817,France,Daily hospital occupancy per 100k,2021-01-17,2021-W02,25909.0,TESSy RESPISEVERE,
10818,France,Daily hospital occupancy per 100k,2021-01-24,2021-W03,27514.0,TESSy RESPISEVERE,
10819,France,Daily hospital occupancy per 100k,2021-01-31,2021-W04,28631.0,TESSy RESPISEVERE,
10820,France,Daily hospital occupancy per 100k,2021-02-07,2021-W05,28944.0,TESSy RESPISEVERE,
10821,France,Daily hospital occupancy per 100k,2021-02-14,2021-W06,27902.0,TESSy RESPISEVERE,
10822,France,Daily hospital occupancy per 100k,2021-02-21,2021-W07,26416.0,TESSy RESPISEVERE,
10823,France,Daily hospital occupancy per 100k,2021-02-28,2021-W08,25745.0,TESSy RESPISEVERE,
10824,France,Daily hospital occupancy per 100k,2021-03-07,2021-W09,25352.0,TESSy RESPISEVERE,
10825,France,Daily hospital occupancy per 100k,2021-03-14,2021-W10,25293.0,TESSy RESPISEVERE,
10826,France,Daily hospital occupancy per 100k,2021-03-21,2021-W11,26235.0,TESSy RESPISEVERE,
10827,France,Daily hospital occupancy per 100k,2021-03-28,2021-W12,28032.0,TESSy RESPISEVERE,
10828,France,Daily hospital occupancy per 100k,2021-04-04,2021-W13,29752.0,TESSy RESPISEVERE,
10829,France,Daily hospital occupancy per 100k,2021-04-11,2021-W14,31136.0,TESSy RESPISEVERE,
10830,France,Daily hospital occupancy per 100k,2021-04-18,2021-W15,31154.0,TESSy RESPISEVERE,
10831,France,Daily hospital occupancy per 100k,2021-04-25,2021-W16,30761.0,TESSy RESPISEVERE,
10832,France,Daily hospital occupancy per 100k,2021-05-02,2021-W17,29117.0,TESSy RESPISEVERE,
10833,France,Daily hospital occupancy per 100k,2021-05-09,2021-W18,25830.0,TESSy RESPISEVERE,
10834,France,Daily hospital occupancy per 100k,2021-05-16,2021-W19,21955.0,TESSy RESPISEVERE,
10835,France,Daily hospital occupancy per 100k,2021-05-23,2021-W20,18607.0,TESSy RESPISEVERE,
10836,France,Daily hospital occupancy per 100k,2021-05-30,2021-W21,15645.0,TESSy RESPISEVERE,
10837,France,Daily hospital occupancy per 100k,2021-06-06,2021-W22,13070.0,TESSy RESPISEVERE,
10838,France,Daily hospital occupancy per 100k,2021-06-13,2021-W23,10942.0,TESSy RESPISEVERE,
10839,France,Daily hospital occupancy per 100k,2021-06-20,2021-W24,9117.0,TESSy RESPISEVERE,
10840,France,Daily hospital occupancy per 100k,2021-06-27,2021-W25,7663.0,TESSy RESPISEVERE,
10841,France,Daily hospital occupancy per 100k,2021-07-04,2021-W26,6605.0,TESSy RESPISEVERE,
10842,France,Daily hospital occupancy per 100k,2021-07-11,2021-W27,5886.0,TESSy RESPISEVERE,
10843,France,Daily hospital occupancy per 100k,2021-07-18,2021-W28,5644.0,TESSy RESPISEVERE,
10844,France,Daily hospital occupancy per 100k,2021-07-25,2021-W29,6003.0,TESSy RESPISEVERE,
10845,France,Daily hospital occupancy per 100k,2021-08-01,2021-W30,7134.0,TESSy RESPISEVERE,
10846,France,Daily hospital occupancy per 100k,2021-08-08,2021-W31,8620.0,TESSy RESPISEVERE,
10847,France,Daily hospital occupancy per 100k,2021-08-15,2021-W32,10066.0,TESSy RESPISEVERE,
10848,France,Daily hospital occupancy per 100k,2021-08-22,2021-W33,11044.0,TESSy RESPISEVERE,
10849,France,Daily hospital occupancy per 100k,2021-08-29,2021-W34,11290.0,TESSy RESPISEVERE,
10850,France,Daily hospital occupancy per 100k,2021-09-05,2021-W35,10899.0,TESSy RESPISEVERE,
10851,France,Daily hospital occupancy per 100k,2021-09-12,2021-W36,10093.0,TESSy RESPISEVERE,
10852,France,Daily hospital occupancy per 100k,2021-09-19,2021-W37,9042.0,TESSy RESPISEVERE,
10853,France,Daily hospital occupancy per 100k,2021-09-26,2021-W38,7922.0,TESSy RESPISEVERE,
10854,France,Daily hospital occupancy per 100k,2021-10-03,2021-W39,7136.0,TESSy RESPISEVERE,
10855,France,Daily hospital occupancy per 100k,2021-10-10,2021-W40,6600.0,TESSy RESPISEVERE,
10856,France,Daily hospital occupancy per 100k,2021-10-17,2021-W41,6294.0,TESSy RESPISEVERE,
10857,France,Daily hospital occupancy per 100k,2021-10-24,2021-W42,6313.0,TESSy RESPISEVERE,
10858,France,Daily hospital occupancy per 100k,2021-10-31,2021-W43,6585.0,TESSy RESPISEVERE,
10859,France,Daily hospital occupancy per 100k,2021-11-07,2021-W44,6953.0,TESSy RESPISEVERE,
10860,France,Daily hospital occupancy per 100k,2021-11-14,2021-W45,7585.0,TESSy RESPISEVERE,
10861,France,Daily hospital occupancy per 100k,2021-11-21,2021-W46,8709.0,TESSy RESPISEVERE,
10862,France,Daily hospital occupancy per 100k,2021-11-28,2021-W47,10385.0,TESSy RESPISEVERE,
10863,France,Daily hospital occupancy per 100k,2021-12-05,2021-W48,12852.0,TESSy RESPISEVERE,
10864,France,Daily hospital occupancy per 100k,2021-12-12,2021-W49,15593.0,TESSy RESPISEVERE,
10865,France,Daily hospital occupancy per 100k,2021-12-19,2021-W50,17483.0,TESSy RESPISEVERE,
10866,France,Daily hospital occupancy per 100k,2021-12-26,2021-W51,18710.0,TESSy RESPISEVERE,
10867,France,Daily hospital occupancy per 100k,2022-01-02,2021-W52,21590.0,TESSy RESPISEVERE,
10868,France,Daily hospital occupancy per 100k,2022-01-09,2022-W01,25511.0,TESSy RESPISEVERE,
10869,France,Daily hospital occupancy per 100k,2022-01-16,2022-W02,29063.0,TESSy RESPISEVERE,
10870,France,Daily hospital occupancy per 100k,2022-01-23,2022-W03,33090.0,TESSy RESPISEVERE,
10871,France,Daily hospital occupancy per 100k,2022-01-30,2022-W04,35747.0,TESSy RESPISEVERE,
10872,France,Daily hospital occupancy per 100k,2022-02-06,2022-W05,36403.0,TESSy RESPISEVERE,
10873,France,Daily hospital occupancy per 100k,2022-02-13,2022-W06,34298.0,TESSy RESPISEVERE,
10874,France,Daily hospital occupancy per 100k,2022-02-20,2022-W07,30528.0,TESSy RESPISEVERE,
10875,France,Daily hospital occupancy per 100k,2022-02-27,2022-W08,26326.0,TESSy RESPISEVERE,
10876,France,Daily hospital occupancy per 100k,2022-03-06,2022-W09,22820.0,TESSy RESPISEVERE,
10877,France,Daily hospital occupancy per 100k,2022-03-13,2022-W10,21121.0,TESSy RESPISEVERE,
10878,France,Daily hospital occupancy per 100k,2022-03-20,2022-W11,20887.0,TESSy RESPISEVERE,
10879,France,Daily hospital occupancy per 100k,2022-03-27,2022-W12,21391.0,TESSy RESPISEVERE,
10880,France,Daily hospital occupancy per 100k,2022-04-03,2022-W13,23067.0,TESSy RESPISEVERE,
10881,France,Daily hospital occupancy per 100k,2022-04-10,2022-W14,24485.0,TESSy RESPISEVERE,
10882,France,Daily hospital occupancy per 100k,2022-04-17,2022-W15,25350.0,TESSy RESPISEVERE,
10883,France,Daily hospital occupancy per 100k,2022-04-24,2022-W16,24873.0,TESSy RESPISEVERE,
10884,France,Daily hospital occupancy per 100k,2022-05-01,2022-W17,22823.0,TESSy RESPISEVERE,
10885,France,Daily hospital occupancy per 100k,2022-05-08,2022-W18,20050.0,TESSy RESPISEVERE,
10886,France,Daily hospital occupancy per 100k,2022-05-15,2022-W19,17641.0,TESSy RESPISEVERE,
10887,France,Daily hospital occupancy per 100k,2022-05-22,2022-W20,15425.0,TESSy RESPISEVERE,
10888,France,Daily hospital occupancy per 100k,2022-05-29,2022-W21,13698.0,TESSy RESPISEVERE,
10889,France,Daily hospital occupancy per 100k,2022-06-05,2022-W22,12620.0,TESSy RESPISEVERE,
10890,France,Daily hospital occupancy per 100k,2022-06-12,2022-W23,12453.0,TESSy RESPISEVERE,
10891,France,Daily hospital occupancy per 100k,2022-06-19,2022-W24,12845.0,TESSy RESPISEVERE,
10892,France,Daily hospital occupancy per 100k,2022-06-26,2022-W25,14221.0,TESSy RESPISEVERE,
10893,France,Daily hospital occupancy per 100k,2022-07-03,2022-W26,16005.0,TESSy RESPISEVERE,
10894,France,Daily hospital occupancy per 100k,2022-07-10,2022-W27,18624.0,TESSy RESPISEVERE,
10895,France,Daily hospital occupancy per 100k,2022-07-17,2022-W28,20702.0,TESSy RESPISEVERE,
10896,France,Daily hospital occupancy per 100k,2022-07-24,2022-W29,21203.0,TESSy RESPISEVERE,
10897,France,Daily hospital occupancy per 100k,2022-07-31,2022-W30,19900.0,TESSy RESPISEVERE,
10898,France,Daily hospital occupancy per 100k,2022-08-07,2022-W31,17996.0,TESSy RESPISEVERE,
10899,France,Daily hospital occupancy per 100k,2022-08-14,2022-W32,16300.0,TESSy RESPISEVERE,
10900,France,Daily hospital occupancy per 100k,2022-08-21,2022-W33,15182.0,TESSy RESPISEVERE,
10901,France,Daily hospital occupancy per 100k,2022-08-28,2022-W34,14017.0,TESSy RESPISEVERE,
10902,France,Daily hospital occupancy per 100k,2022-09-04,2022-W35,13045.0,TESSy RESPISEVERE,
10903,France,Daily hospital occupancy per 100k,2022-09-11,2022-W36,12424.0,TESSy RESPISEVERE,
10904,France,Daily hospital occupancy per 100k,2022-09-18,2022-W37,12221.0,TESSy RESPISEVERE,
10905,France,Daily hospital occupancy per 100k,2022-09-25,2022-W38,12849.0,TESSy RESPISEVERE,
10906,France,Daily hospital occupancy per 100k,2022-10-02,2022-W39,14780.0,TESSy RESPISEVERE,
10907,France,Daily hospital occupancy per 100k,2022-10-09,2022-W40,17254.0,TESSy RESPISEVERE,
10908,France,Daily hospital occupancy per 100k,2022-10-16,2022-W41,19374.0,TESSy RESPISEVERE,
10909,France,Daily hospital occupancy per 100k,2022-10-23,2022-W42,20415.0,TESSy RESPISEVERE,
10910,France,Daily hospital occupancy per 100k,2022-10-30,2022-W43,19412.0,TESSy RESPISEVERE,
10911,France,Daily hospital occupancy per 100k,2022-11-06,2022-W44,18195.0,TESSy RESPISEVERE,
10912,France,Daily hospital occupancy per 100k,2022-11-13,2022-W45,17439.0,TESSy RESPISEVERE,
10913,France,Daily hospital occupancy per 100k,2022-11-20,2022-W46,17763.0,TESSy RESPISEVERE,
10914,France,Daily hospital occupancy per 100k,2022-11-27,2022-W47,18741.0,TESSy RESPISEVERE,
10915,France,Daily hospital occupancy per 100k,2022-12-04,2022-W48,20690.0,TESSy RESPISEVERE,
10916,France,Daily hospital occupancy per 100k,2022-12-11,2022-W49,23097.0,TESSy RESPISEVERE,
10917,France,Daily hospital occupancy per 100k,2022-12-18,2022-W50,25242.0,TESSy RESPISEVERE,
10918,France,Daily hospital occupancy per 100k,2022-12-25,2022-W51,25506.0,TESSy RESPISEVERE,
10919,France,Daily hospital occupancy per 100k,2023-01-01,2022-W52,23499.0,TESSy RESPISEVERE,
10920,France,Daily hospital occupancy per 100k,2023-01-08,2023-W01,20608.0,TESSy RESPISEVERE,
10921,France,Daily hospital occupancy per 100k,2023-01-15,2023-W02,17912.0,TESSy RESPISEVERE,
10922,France,Daily hospital occupancy per 100k,2023-01-22,2023-W03,15797.0,TESSy RESPISEVERE,
10923,France,Daily hospital occupancy per 100k,2023-01-29,2023-W04,14288.0,TESSy RESPISEVERE,
10924,France,Daily hospital occupancy per 100k,2023-02-05,2023-W05,12829.0,TESSy RESPISEVERE,
10925,France,Daily hospital occupancy per 100k,2023-02-12,2023-W06,12200.0,TESSy RESPISEVERE,
10926,France,Daily hospital occupancy per 100k,2023-02-19,2023-W07,11937.0,TESSy RESPISEVERE,
10927,France,Daily hospital occupancy per 100k,2023-02-26,2023-W08,11998.0,TESSy RESPISEVERE,
10928,France,Daily hospital occupancy per 100k,2023-03-05,2023-W09,12004.0,TESSy RESPISEVERE,
10929,France,Daily hospital occupancy per 100k,2023-03-12,2023-W10,12467.0,TESSy RESPISEVERE,
10930,France,Daily hospital occupancy per 100k,2023-03-19,2023-W11,12939.0,TESSy RESPISEVERE,
10931,France,Daily hospital occupancy per 100k,2023-03-26,2023-W12,13059.0,TESSy RESPISEVERE,
10932,France,Daily hospital occupancy per 100k,2023-04-02,2023-W13,13098.0,TESSy RESPISEVERE,
10933,France,Daily hospital occupancy per 100k,2023-04-09,2023-W14,13139.0,TESSy RESPISEVERE,
10934,France,Daily hospital occupancy per 100k,2023-04-16,2023-W15,13442.0,TESSy RESPISEVERE,
10935,France,Daily hospital occupancy per 100k,2023-04-23,2023-W16,13282.0,TESSy RESPISEVERE,
10936,France,Daily ICU occupancy per 100k,2020-03-08,2020-W10,31.0,TESSy RESPISEVERE,
10937,France,Daily ICU occupancy per 100k,2020-03-15,2020-W11,329.0,TESSy RESPISEVERE,
10938,France,Daily ICU occupancy per 100k,2020-03-22,2020-W12,1605.0,TESSy RESPISEVERE,
10939,France,Daily ICU occupancy per 100k,2020-03-29,2020-W13,4405.0,TESSy RESPISEVERE,
10940,France,Daily ICU occupancy per 100k,2020-04-05,2020-W14,6964.0,TESSy RESPISEVERE,
10941,France,Daily ICU occupancy per 100k,2020-04-12,2020-W15,7089.0,TESSy RESPISEVERE,
10942,France,Daily ICU occupancy per 100k,2020-04-19,2020-W16,6099.0,TESSy RESPISEVERE,
10943,France,Daily ICU occupancy per 100k,2020-04-26,2020-W17,4831.0,TESSy RESPISEVERE,
10944,France,Daily ICU occupancy per 100k,2020-05-03,2020-W18,3732.0,TESSy RESPISEVERE,
10945,France,Daily ICU occupancy per 100k,2020-05-10,2020-W19,2855.0,TESSy RESPISEVERE,
10946,France,Daily ICU occupancy per 100k,2020-05-17,2020-W20,2130.0,TESSy RESPISEVERE,
10947,France,Daily ICU occupancy per 100k,2020-05-24,2020-W21,1592.0,TESSy RESPISEVERE,
10948,France,Daily ICU occupancy per 100k,2020-05-31,2020-W22,1232.0,TESSy RESPISEVERE,
10949,France,Daily ICU occupancy per 100k,2020-06-07,2020-W23,923.0,TESSy RESPISEVERE,
10950,France,Daily ICU occupancy per 100k,2020-06-14,2020-W24,708.0,TESSy RESPISEVERE,
10951,France,Daily ICU occupancy per 100k,2020-06-21,2020-W25,577.0,TESSy RESPISEVERE,
10952,France,Daily ICU occupancy per 100k,2020-06-28,2020-W26,481.0,TESSy RESPISEVERE,
10953,France,Daily ICU occupancy per 100k,2020-07-05,2020-W27,410.0,TESSy RESPISEVERE,
10954,France,Daily ICU occupancy per 100k,2020-07-12,2020-W28,363.0,TESSy RESPISEVERE,
10955,France,Daily ICU occupancy per 100k,2020-07-19,2020-W29,335.0,TESSy RESPISEVERE,
10956,France,Daily ICU occupancy per 100k,2020-07-26,2020-W30,304.0,TESSy RESPISEVERE,
10957,France,Daily ICU occupancy per 100k,2020-08-02,2020-W31,295.0,TESSy RESPISEVERE,
10958,France,Daily ICU occupancy per 100k,2020-08-09,2020-W32,305.0,TESSy RESPISEVERE,
10959,France,Daily ICU occupancy per 100k,2020-08-16,2020-W33,313.0,TESSy RESPISEVERE,
10960,France,Daily ICU occupancy per 100k,2020-08-23,2020-W34,345.0,TESSy RESPISEVERE,
10961,France,Daily ICU occupancy per 100k,2020-08-30,2020-W35,408.0,TESSy RESPISEVERE,
10962,France,Daily ICU occupancy per 100k,2020-09-06,2020-W36,518.0,TESSy RESPISEVERE,
10963,France,Daily ICU occupancy per 100k,2020-09-13,2020-W37,710.0,TESSy RESPISEVERE,
10964,France,Daily ICU occupancy per 100k,2020-09-20,2020-W38,951.0,TESSy RESPISEVERE,
10965,France,Daily ICU occupancy per 100k,2020-09-27,2020-W39,1246.0,TESSy RESPISEVERE,
10966,France,Daily ICU occupancy per 100k,2020-10-04,2020-W40,1483.0,TESSy RESPISEVERE,
10967,France,Daily ICU occupancy per 100k,2020-10-11,2020-W41,1674.0,TESSy RESPISEVERE,
10968,France,Daily ICU occupancy per 100k,2020-10-18,2020-W42,2093.0,TESSy RESPISEVERE,
10969,France,Daily ICU occupancy per 100k,2020-10-25,2020-W43,2801.0,TESSy RESPISEVERE,
10970,France,Daily ICU occupancy per 100k,2020-11-01,2020-W44,3734.0,TESSy RESPISEVERE,
10971,France,Daily ICU occupancy per 100k,2020-11-08,2020-W45,4763.0,TESSy RESPISEVERE,
10972,France,Daily ICU occupancy per 100k,2020-11-15,2020-W46,5282.0,TESSy RESPISEVERE,
10973,France,Daily ICU occupancy per 100k,2020-11-22,2020-W47,4984.0,TESSy RESPISEVERE,
10974,France,Daily ICU occupancy per 100k,2020-11-29,2020-W48,4224.0,TESSy RESPISEVERE,
10975,France,Daily ICU occupancy per 100k,2020-12-06,2020-W49,3566.0,TESSy RESPISEVERE,
10976,France,Daily ICU occupancy per 100k,2020-12-13,2020-W50,3159.0,TESSy RESPISEVERE,
